ET_ID,CVE_MUNICIPIO,total_sv_feb,total_sv_mar,total_sv_abr,total_sv_may,total_sv_ju,total_sv_jul,total_sv_ago,total_sv_sep,total_sv_oct,total_sv_nov,total_sv_dic,total_sv_total,total_sv19_total,total_sv_total,total1920,19mdp,20mdp,1920mdp
31083,,,,,,,,,,,,,,,,0,,,
31087,,,,,,,,,,,,,,,,0,,,
31090,,,,,,,,,,,,,,,,0,,,
31095,,,,,,,,,,,,,,,,0,,,
31100,,,,,,,,,,,,,,,,0,,,
31103,,,,,,,,,,,,,,,,0,,,
31104,,,,,,,,,,,,,,,,0,,,
31106,,,,,,,,,,,,,,,,0,,,
32001,,,,,,,,,,,,,,,,0,,,
32002,,,,,,,,,,,,,,,,0,,,
32003,,,,,,,,,,,,,,,,0,,,
32004,,,,,,,,,,,,,,,,0,,,
32005,,,,,,,,,,,,,,,,0,,,
32006,,,,,,,,,,,,,,,,0,,,
32007,,,,,,,,,,,,,,,,0,,,
32008,,,,,,,,,,,,,,,,0,,,
32009,,,,,,,,,,,,,,,,0,,,
32010,,,,,,,,,,,,,,,,0,,,
32011,,,,,,,,,,,,,,,,0,,,
32012,,,,,,,,,,,,,,,,0,,,
32013,,,,,,,,,,,,,,,,0,,,
32014,,,,,,,,,,,,,,,,0,,,
32015,,,,,,,,,,,,,,,,0,,,
32016,,,,,,,,,,,,,,,,0,,,
32017,,,,,,,,,,,,,,,,0,,,
32018,,,,,,,,,,,,,,,,0,,,
32019,,,,,,,,,,,,,,,,0,,,
32020,,,,,,,,,,,,,,,,0,,,
32021,,,,,,,,,,,,,,,,0,,,
32022,,,,,,,,,,,,,,,,0,,,
32023,,,,,,,,,,,,,,,,0,,,
32024,,,,,,,,,,,,,,,,0,,,
32025,,,,,,,,,,,,,,,,0,,,
32027,,,,,,,,,,,,,,,,0,,,
32028,,,,,,,,,,,,,,,,0,,,
32029,,,,,,,,,,,,,,,,0,,,
32030,,,,,,,,,,,,,,,,0,,,
32031,,,,,,,,,,,,,,,,0,,,
32032,,,,,,,,,,,,,,,,0,,,
32033,,,,,,,,,,,,,,,,0,,,
32034,,,,,,,,,,,,,,,,0,,,
32035,,,,,,,,,,,,,,,,0,,,
32036,,,,,,,,,,,,,,,,0,,,
32037,,,,,,,,,,,,,,,,0,,,
32038,,,,,,,,,,,,,,,,0,,,
32039,,,,,,,,,,,,,,,,0,,,
32040,,,,,,,,,,,,,,,,0,,,
32041,,,,,,,,,,,,,,,,0,,,
32043,,,,,,,,,,,,,,,,0,,,
32044,,,,,,,,,,,,,,,,0,,,
32045,,,,,,,,,,,,,,,,0,,,
32046,,,,,,,,,,,,,,,,0,,,
32047,,,,,,,,,,,,,,,,0,,,
32048,,,,,,,,,,,,,,,,0,,,
32049,,,,,,,,,,,,,,,,0,,,
32050,,,,,,,,,,,,,,,,0,,,
32051,,,,,,,,,,,,,,,,0,,,
32052,,,,,,,,,,,,,,,,0,,,
32053,,,,,,,,,,,,,,,,0,,,
32054,,,,,,,,,,,,,,,,0,,,
32055,,,,,,,,,,,,,,,,0,,,
32056,,,,,,,,,,,,,,,,0,,,
32057,,,,,,,,,,,,,,,,0,,,
32058,,,,,,,,,,,,,,,,0,,,
